"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type","description"
"530","ENSG00000079931","Male_Stomach",21.655628,"Male_Placenta",4.664437,4.64270993476812,"MOXD1","chr6","protein_coding","monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]"
"531","ENSG00000118508","Male_Stomach",10.353765,"Male_Placenta",2.901802,3.56804668271646,"RAB32","chr6","protein_coding","RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]"
"532","ENSG00000112530","Male_Stomach",1.9894278,"Male_Placenta",0.1011134,19.6752141654815,"PACRG","chr6","protein_coding","parkin coregulated [Source:HGNC Symbol;Acc:HGNC:19152]"
"533","ENSG00000188191","Male_Stomach",35.092499,"Male_Placenta",6.918529,5.07224859504094,"PRKAR1B","chr7","protein_coding","protein kinase cAMP-dependent type I regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9390]"
"534","ENSG00000164638","Male_Stomach",13.2077354,"Male_Placenta",0.2895581,45.6134205881307,"SLC29A4","chr7","protein_coding","solute carrier family 29 member 4 [Source:HGNC Symbol;Acc:HGNC:23097]"
"535","ENSG00000075618","Male_Stomach",131.75294,"Male_Placenta",27.50969,4.78932841482401,"FSCN1","chr7","protein_coding","fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148]"
"536","ENSG00000236609","Male_Stomach",11.28634,"Male_Placenta",2.713668,4.15907178033569,"ZNF853","chr7","protein_coding","zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]"
"537","ENSG00000006468","Male_Stomach",32.439618,"Male_Placenta",6.176448,5.25214783642637,"ETV1","chr7","protein_coding","ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]"
"538","ENSG00000078053","Male_Stomach",15.6320998,"Male_Placenta",0.05745116,272.093719256495,"AMPH","chr7","protein_coding","amphiphysin [Source:HGNC Symbol;Acc:HGNC:471]"
"539","ENSG00000106631","Male_Stomach",0.439165,"Male_Placenta",0.03268182,13.4375931328182,"MYL7","chr7","protein_coding","myosin light chain 7 [Source:HGNC Symbol;Acc:HGNC:21719]"
"540","ENSG00000164742","Male_Stomach",10.95641,"Male_Placenta",1.37879,7.94639502752413,"ADCY1","chr7","protein_coding","adenylate cyclase 1 [Source:HGNC Symbol;Acc:HGNC:232]"
"541","ENSG00000188730","Male_Stomach",1.938384886,"Male_Placenta",0.006247175,310.281829146774,"VWC2","chr7","protein_coding","von Willebrand factor C domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30200]"
"542","ENSG00000006704","Male_Stomach",41.377161,"Male_Placenta",9.474731,4.36710667564071,"GTF2IRD1","chr7","protein_coding","GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]"
"543","ENSG00000166924","Male_Stomach",5.9152877,"Male_Placenta",0.4206594,14.0619410858286,"NYAP1","chr7","protein_coding","neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1 [Source:HGNC Symbol;Acc:HGNC:22009]"
"544","ENSG00000128606","Male_Stomach",38.095259,"Male_Placenta",0.531089,71.7304613727643,"LRRC17","chr7","protein_coding","leucine rich repeat containing 17 [Source:HGNC Symbol;Acc:HGNC:16895]"
"545","ENSG00000236279","Male_Stomach",1.2247795,"Male_Placenta",0.05427561,22.5659278633626,"CLEC2L","chr7","protein_coding","C-type lectin domain family 2 member L [Source:HGNC Symbol;Acc:HGNC:21969]"
"546","ENSG00000179388","Male_Stomach",3.0487506,"Male_Placenta",0.6075398,5.01819074240075,"EGR3","chr8","protein_coding","early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]"
"547","ENSG00000134013","Male_Stomach",101.29664,"Male_Placenta",33.56536,3.01789225558731,"LOXL2","chr8","protein_coding","lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]"
"548","ENSG00000120915","Male_Stomach",32.55188,"Male_Placenta",9.279676,3.50786816263844,"EPHX2","chr8","protein_coding","epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]"
"549","ENSG00000214050","Male_Stomach",1.6930343,"Male_Placenta",0.2333036,7.2567860075884,"FBXO16","chr8","protein_coding","F-box protein 16 [Source:HGNC Symbol;Acc:HGNC:13618]"
"550","ENSG00000165061","Male_Stomach",2.03159391,"Male_Placenta",0.04590878,44.252840306364,"ZMAT4","chr8","protein_coding","zinc finger matrin-type 4 [Source:HGNC Symbol;Acc:HGNC:25844]"
"551","ENSG00000019549","Male_Stomach",24.206034,"Male_Placenta",7.133641,3.39322289977867,"SNAI2","chr8","protein_coding","snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]"
"552","ENSG00000181195","Male_Stomach",13.7765687,"Male_Placenta",0.6222795,22.1388760195378,"PENK","chr8","protein_coding","proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]"
"553","ENSG00000169122","Male_Stomach",24.199614,"Male_Placenta",3.641698,6.645145753437,"FAM110B","chr8","protein_coding","family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587]"
"554","ENSG00000171033","Male_Stomach",15.507302,"Male_Placenta",3.653608,4.24438034950657,"PKIA","chr8","protein_coding","cAMP-dependent protein kinase inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:9017]"
"555","ENSG00000253250","Male_Stomach",11.939279,"Male_Placenta",1.063293,11.2285879809234,"C8orf88","chr8","protein_coding","chromosome 8 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:44672]"
"556","ENSG00000104415","Male_Stomach",16.727415,"Male_Placenta",2.020275,8.27977131826113,"CCN4","chr8","protein_coding","cellular communication network factor 4 [Source:HGNC Symbol;Acc:HGNC:12769]"
"557","ENSG00000185000","Male_Stomach",27.447439,"Male_Placenta",5.468451,5.01923469735762,"DGAT1","chr8","protein_coding","diacylglycerol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2843]"
"558","ENSG00000122756","Male_Stomach",15.8326202,"Male_Placenta",0.6727587,23.5338765593072,"CNTFR","chr9","protein_coding","ciliary neurotrophic factor receptor [Source:HGNC Symbol;Acc:HGNC:2170]"
"559","ENSG00000137070","Male_Stomach",58.21857,"Male_Placenta",17.33587,3.35827218362851,"IL11RA","chr9","protein_coding","interleukin 11 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5967]"
"560","ENSG00000137094","Male_Stomach",17.077579,"Male_Placenta",2.497119,6.83891276306816,"DNAJB5","chr9","protein_coding","DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]"
"561","ENSG00000137098","Male_Stomach",2.6852874,"Male_Placenta",0.6336851,4.23757383596364,"SPAG8","chr9","protein_coding","sperm associated antigen 8 [Source:HGNC Symbol;Acc:HGNC:14105]"
"562","ENSG00000106853","Male_Stomach",35.093909,"Male_Placenta",6.558727,5.3507195832362,"PTGR1","chr9","protein_coding","prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]"
"563","ENSG00000157657","Male_Stomach",39.213588,"Male_Placenta",8.242278,4.75761530974811,"ZNF618","chr9","protein_coding","zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]"
"564","ENSG00000119403","Male_Stomach",30.424408,"Male_Placenta",9.856113,3.08685665434234,"PHF19","chr9","protein_coding","PHD finger protein 19 [Source:HGNC Symbol;Acc:HGNC:24566]"
"565","ENSG00000136859","Male_Stomach",48.287349,"Male_Placenta",7.125163,6.77701675035364,"ANGPTL2","chr9","protein_coding","angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]"
"566","ENSG00000171159","Male_Stomach",18.274294,"Male_Placenta",4.731999,3.86185500039201,"C9orf16","chr9","protein_coding","chromosome 9 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:17823]"
"567","ENSG00000165702","Male_Stomach",1.7951279,"Male_Placenta",0.2378471,7.54740293238808,"GFI1B","chr9","protein_coding","growth factor independent 1B transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4238]"
"568","ENSG00000235106","Male_Stomach",13.45258,"Male_Placenta",3.64205,3.69368350242309,"BRD3OS","chr9","protein_coding","BRD3 opposite strand [Source:HGNC Symbol;Acc:HGNC:24742]"
"569","ENSG00000182154","Male_Stomach",25.700377,"Male_Placenta",5.411011,4.74964419772941,"MRPL41","chr9","protein_coding","mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:14492]"
"570","ENSG00000099256","Male_Stomach",14.689648,"Male_Placenta",1.067013,13.767075002835,"PRTFDC1","chr10","protein_coding","phosphoribosyl transferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23333]"
"571","ENSG00000107562","Male_Stomach",109.141191,"Male_Placenta",4.795437,22.7593837641908,"CXCL12","chr10","protein_coding","C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]"
"572","ENSG00000099284","Male_Stomach",20.121407,"Male_Placenta",1.337234,15.0470351486726,"H2AFY2","chr10","protein_coding","macroH2A.2 histone [Source:HGNC Symbol;Acc:HGNC:14453]"
"573","ENSG00000172731","Male_Stomach",13.0758198,"Male_Placenta",0.9274395,14.0988385765325,"LRRC20","chr10","protein_coding","leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]"
"574","ENSG00000107833","Male_Stomach",15.336488,"Male_Placenta",4.213915,3.63948679553337,"NPM3","chr10","protein_coding","nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:HGNC:7931]"
"575","ENSG00000183801","Male_Stomach",27.518891,"Male_Placenta",2.180437,12.6208145431397,"OLFML1","chr11","protein_coding","olfactomedin like 1 [Source:HGNC Symbol;Acc:HGNC:24473]"
"576","ENSG00000129170","Male_Stomach",7.248034,"Male_Placenta",0.01640434,441.83636769294,"CSRP3","chr11","protein_coding","cysteine and glycine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:2472]"
"577","ENSG00000171714","Male_Stomach",27.126772,"Male_Placenta",1.699284,15.9636482188969,"ANO5","chr11","protein_coding","anoctamin 5 [Source:HGNC Symbol;Acc:HGNC:27337]"
"578","ENSG00000110492","Male_Stomach",141.357142,"Male_Placenta",9.544383,14.8105060327105,"MDK","chr11","protein_coding","midkine [Source:HGNC Symbol;Acc:HGNC:6972]"
"579","ENSG00000180720","Male_Stomach",1.209984,"Male_Placenta",0.1676957,7.21535495543416,"CHRM4","chr11","protein_coding","cholinergic receptor muscarinic 4 [Source:HGNC Symbol;Acc:HGNC:1953]"
"580","ENSG00000109991","Male_Stomach",2.12530151,"Male_Placenta",0.09391058,22.6311189857415,"P2RX3","chr11","protein_coding","purinergic receptor P2X 3 [Source:HGNC Symbol;Acc:HGNC:8534]"
"581","ENSG00000134780","Male_Stomach",12.576489,"Male_Placenta",1.523589,8.25451548941348,"DAGLA","chr11","protein_coding","diacylglycerol lipase alpha [Source:HGNC Symbol;Acc:HGNC:1165]"
"582","ENSG00000134824","Male_Stomach",85.15438,"Male_Placenta",18.02453,4.72436063520103,"FADS2","chr11","protein_coding","fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]"
"583","ENSG00000179240","Male_Stomach",5.921432,"Male_Placenta",1.467919,4.03389560323151,"GVQW3","chr11","protein_coding","GVQW motif containing 3 [Source:HGNC Symbol;Acc:HGNC:51239]"
"584","ENSG00000149294","Male_Stomach",105.9783015,"Male_Placenta",0.7212396,146.939105257116,"NCAM1","chr11","protein_coding","neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]"
"585","ENSG00000149582","Male_Stomach",16.329718,"Male_Placenta",4.681486,3.48814842124915,"TMEM25","chr11","protein_coding","transmembrane protein 25 [Source:HGNC Symbol;Acc:HGNC:25890]"
"586","ENSG00000118096","Male_Stomach",16.755051,"Male_Placenta",5.428898,3.08627109958596,"IFT46","chr11","protein_coding","intraflagellar transport 46 [Source:HGNC Symbol;Acc:HGNC:26146]"
"587","ENSG00000182667","Male_Stomach",11.111999,"Male_Placenta",0.502396,22.1180085032524,"NTM","chr11","protein_coding","neurotrimin [Source:HGNC Symbol;Acc:HGNC:17941]"
"588","ENSG00000120645","Male_Stomach",2.4357477,"Male_Placenta",0.7416635,3.28416822453849,"IQSEC3","chr12","protein_coding","IQ motif and Sec7 domain ArfGEF 3 [Source:HGNC Symbol;Acc:HGNC:29193]"
"589","ENSG00000130035","Male_Stomach",2.9020339,"Male_Placenta",0.2405748,12.0629172299011,"GALNT8","chr12","protein_coding","polypeptide N-acetylgalactosaminyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4130]"
"590","ENSG00000139200","Male_Stomach",2.4394486,"Male_Placenta",0.08446373,28.8816110773228,"PIANP","chr12","protein_coding","PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]"
"591","ENSG00000159335","Male_Stomach",114.6899,"Male_Placenta",12.55894,9.13213217039018,"PTMS","chr12","protein_coding","parathymosin [Source:HGNC Symbol;Acc:HGNC:9629]"
"592","ENSG00000139187","Male_Stomach",1.7761328,"Male_Placenta",0.4926348,3.60537420417721,"KLRG1","chr12","protein_coding","killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380]"
"593","ENSG00000121361","Male_Stomach",18.248095,"Male_Placenta",5.476029,3.33235908721448,"KCNJ8","chr12","protein_coding","potassium inwardly rectifying channel subfamily J member 8 [Source:HGNC Symbol;Acc:HGNC:6269]"
"594","ENSG00000123096","Male_Stomach",24.79263,"Male_Placenta",6.605666,3.75323699381713,"SSPN","chr12","protein_coding","sarcospan [Source:HGNC Symbol;Acc:HGNC:11322]"
"595","ENSG00000139174","Male_Stomach",21.77079,"Male_Placenta",5.34049,4.07655290057654,"PRICKLE1","chr12","protein_coding","prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]"
"596","ENSG00000167552","Male_Stomach",316.07562,"Male_Placenta",47.46231,6.65950772307543,"TUBA1A","chr12","protein_coding","tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]"
"597","ENSG00000135451","Male_Stomach",14.009148,"Male_Placenta",2.415961,5.79858201353416,"TROAP","chr12","protein_coding","trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]"
"598","ENSG00000123352","Male_Stomach",29.59631,"Male_Placenta",9.0531,3.26919066397146,"SPATS2","chr12","protein_coding","spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]"
"599","ENSG00000167779","Male_Stomach",13.4940213,"Male_Placenta",0.4772822,28.2726263413972,"IGFBP6","chr12","protein_coding","insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]"
"600","ENSG00000172819","Male_Stomach",33.168634,"Male_Placenta",7.989514,4.15152085596195,"RARG","chr12","protein_coding","retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]"
"601","ENSG00000135476","Male_Stomach",25.412388,"Male_Placenta",5.535504,4.5907993201703,"ESPL1","chr12","protein_coding","extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]"
"602","ENSG00000135390","Male_Stomach",163.24264,"Male_Placenta",30.90594,5.28191797434409,"ATP5MC2","chr12","protein_coding","ATP synthase membrane subunit c locus 2 [Source:HGNC Symbol;Acc:HGNC:842]"
"603","ENSG00000135414","Male_Stomach",17.203079,"Male_Placenta",3.215529,5.34999964236056,"GDF11","chr12","protein_coding","growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]"
"604","ENSG00000198812","Male_Stomach",0.009123515,"Male_Placenta",0,Inf,"LRRC10","chr12","protein_coding","leucine rich repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:20264]"
"605","ENSG00000139289","Male_Stomach",53.34666,"Male_Placenta",16.08075,3.31742362762931,"PHLDA1","chr12","protein_coding","pleckstrin homology like domain family A member 1 [Source:HGNC Symbol;Acc:HGNC:8933]"
"606","ENSG00000182050","Male_Stomach",4.7656931,"Male_Placenta",0.1575195,30.2546230784125,"MGAT4C","chr12","protein_coding","MGAT4 family member C [Source:HGNC Symbol;Acc:HGNC:30871]"
"607","ENSG00000151572","Male_Stomach",1.0240569,"Male_Placenta",0.1877919,5.45314734022074,"ANO4","chr12","protein_coding","anoctamin 4 [Source:HGNC Symbol;Acc:HGNC:23837]"
"608","ENSG00000172458","Male_Stomach",4.0974691,"Male_Placenta",0.3286308,12.468305161902,"IL17D","chr13","protein_coding","interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]"
"609","ENSG00000132970","Male_Stomach",16.258912,"Male_Placenta",0.840781,19.3378680060563,"WASF3","chr13","protein_coding","WASP family member 3 [Source:HGNC Symbol;Acc:HGNC:12734]"
"610","ENSG00000102802","Male_Stomach",5.0334905,"Male_Placenta",0.6417521,7.8433564923278,"MEDAG","chr13","protein_coding","mesenteric estrogen dependent adipogenesis [Source:HGNC Symbol;Acc:HGNC:25926]"
"611","ENSG00000136158","Male_Stomach",32.95679,"Male_Placenta",9.748182,3.38081398151984,"SPRY2","chr13","protein_coding","sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270]"
"612","ENSG00000165821","Male_Stomach",18.0400309,"Male_Placenta",0.9244214,19.5149429686504,"SALL2","chr14","protein_coding","spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]"
"613","ENSG00000092054","Male_Stomach",53.91432,"Male_Placenta",0.02460651,2191.05919531051,"MYH7","chr14","protein_coding","myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]"
"614","ENSG00000183032","Male_Stomach",1.0694278,"Male_Placenta",0.2105747,5.07861485734041,"SLC25A21","chr14","protein_coding","solute carrier family 25 member 21 [Source:HGNC Symbol;Acc:HGNC:14411]"
"615","ENSG00000180998","Male_Stomach",7.156065,"Male_Placenta",1.200355,5.9616238529435,"GPR137C","chr14","protein_coding","G protein-coupled receptor 137C [Source:HGNC Symbol;Acc:HGNC:25445]"
"616","ENSG00000165617","Male_Stomach",41.884526,"Male_Placenta",8.872978,4.72045867802219,"DACT1","chr14","protein_coding","dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]"
"617","ENSG00000100626","Male_Stomach",10.7815943,"Male_Placenta",0.7483914,14.4063578229253,"GALNT16","chr14","protein_coding","polypeptide N-acetylgalactosaminyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:23233]"
"618","ENSG00000100678","Male_Stomach",2.0557596,"Male_Placenta",0.3097738,6.63632495711387,"SLC8A3","chr14","protein_coding","solute carrier family 8 member A3 [Source:HGNC Symbol;Acc:HGNC:11070]"
"619","ENSG00000165948","Male_Stomach",4.689272,"Male_Placenta",0.724642,6.47115679190552,"IFI27L1","chr14","protein_coding","interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754]"
"620","ENSG00000184887","Male_Stomach",35.30823,"Male_Placenta",11.39669,3.09811269763414,"BTBD6","chr14","protein_coding","BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19897]"
"621","ENSG00000186297","Male_Stomach",1.05660609,"Male_Placenta",0.006660041,158.648586397591,"GABRA5","chr15","protein_coding","gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079]"
"622","ENSG00000137809","Male_Stomach",12.075165,"Male_Placenta",2.613763,4.61983928917809,"ITGA11","chr15","protein_coding","integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]"
"623","ENSG00000129038","Male_Stomach",24.487435,"Male_Placenta",6.395799,3.82867488487365,"LOXL1","chr15","protein_coding","lysyl oxidase like 1 [Source:HGNC Symbol;Acc:HGNC:6665]"
"624","ENSG00000197696","Male_Stomach",1.4323998,"Male_Placenta",0.4763572,3.00698677379076,"NMB","chr15","protein_coding","neuromedin B [Source:HGNC Symbol;Acc:HGNC:7842]"
"625","ENSG00000161981","Male_Stomach",10.764578,"Male_Placenta",2.771657,3.88380596877608,"SNRNP25","chr16","protein_coding","small nuclear ribonucleoprotein U11/U12 subunit 25 [Source:HGNC Symbol;Acc:HGNC:14161]"
"626","ENSG00000086506","Male_Stomach",1.4084861,"Male_Placenta",0.2551953,5.51924780746354,"HBQ1","chr16","protein_coding","hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]"
"627","ENSG00000005513","Male_Stomach",12.8790396,"Male_Placenta",0.5589809,23.0402140752931,"SOX8","chr16","protein_coding","SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203]"
"628","ENSG00000167965","Male_Stomach",33.164508,"Male_Placenta",6.477141,5.12023869790699,"MLST8","chr16","protein_coding","MTOR associated protein, LST8 homolog [Source:HGNC Symbol;Acc:HGNC:24825]"
"629","ENSG00000103145","Male_Stomach",24.04016,"Male_Placenta",6.348029,3.78702743796539,"HCFC1R1","chr16","protein_coding","host cell factor C1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:21198]"
"630","ENSG00000008517","Male_Stomach",19.68278,"Male_Placenta",4.39749,4.47591239548015,"IL32","chr16","protein_coding","interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]"
"631","ENSG00000149927","Male_Stomach",1.0344167,"Male_Placenta",0.2828149,3.65757497218145,"DOC2A","chr16","protein_coding","double C2 domain alpha [Source:HGNC Symbol;Acc:HGNC:2985]"
"632","ENSG00000156885","Male_Stomach",0.9850982,"Male_Placenta",0.003911476,251.848202571101,"COX6A2","chr16","protein_coding","cytochrome c oxidase subunit 6A2 [Source:HGNC Symbol;Acc:HGNC:2279]"
"633","ENSG00000176723","Male_Stomach",2.2912518,"Male_Placenta",0.6229093,3.67830725917882,"ZNF843","chr16","protein_coding","zinc finger protein 843 [Source:HGNC Symbol;Acc:HGNC:28710]"
"634","ENSG00000169877","Male_Stomach",11.621735,"Male_Placenta",1.273897,9.1229785453612,"AHSP","chr16","protein_coding","alpha hemoglobin stabilizing protein [Source:HGNC Symbol;Acc:HGNC:18075]"
"635","ENSG00000140945","Male_Stomach",17.357922,"Male_Placenta",4.819854,3.6013377168686,"CDH13","chr16","protein_coding","cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]"
"636","ENSG00000167723","Male_Stomach",7.316855,"Male_Placenta",1.9753,3.70417404951147,"TRPV3","chr17","protein_coding","transient receptor potential cation channel subfamily V member 3 [Source:HGNC Symbol;Acc:HGNC:18084]"
"637","ENSG00000256806","Male_Stomach",1.5926782,"Male_Placenta",0.3745917,4.25177119514394,"C17orf100","chr17","protein_coding","chromosome 17 open reading frame 100 [Source:HGNC Symbol;Acc:HGNC:34494]"
"638","ENSG00000141505","Male_Stomach",4.6483474,"Male_Placenta",0.4782171,9.72016140786266,"ASGR1","chr17","protein_coding","asialoglycoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:742]"
"639","ENSG00000108947","Male_Stomach",18.9748422,"Male_Placenta",0.3028724,62.6496247264525,"EFNB3","chr17","protein_coding","ephrin B3 [Source:HGNC Symbol;Acc:HGNC:3228]"
"640","ENSG00000133027","Male_Stomach",10.13901,"Male_Placenta",3.31445,3.05903241865166,"PEMT","chr17","protein_coding","phosphatidylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8830]"
"641","ENSG00000108448","Male_Stomach",6.348277,"Male_Placenta",1.762102,3.60267283051719,"TRIM16L","chr17","protein_coding","tripartite motif containing 16 like [Source:HGNC Symbol;Acc:HGNC:32670]"
"642","ENSG00000166482","Male_Stomach",144.42628,"Male_Placenta",13.51093,10.6895883555018,"MFAP4","chr17","protein_coding","microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]"
"643","ENSG00000072210","Male_Stomach",63.26026,"Male_Placenta",16.1147,3.92562442986838,"ALDH3A2","chr17","protein_coding","aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]"
"644","ENSG00000198720","Male_Stomach",15.363867,"Male_Placenta",2.122793,7.23757191586744,"ANKRD13B","chr17","protein_coding","ankyrin repeat domain 13B [Source:HGNC Symbol;Acc:HGNC:26363]"
"645","ENSG00000263874","Male_Stomach",3.1957083,"Male_Placenta",0.7676134,4.16317419680271,"LINC00672","chr17","protein_coding","long intergenic non-protein coding RNA 672 [Source:HGNC Symbol;Acc:HGNC:44353]"
"646","ENSG00000067191","Male_Stomach",15.078319,"Male_Placenta",2.375998,6.3460991970532,"CACNB1","chr17","protein_coding","calcium voltage-gated channel auxiliary subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:1401]"
"647","ENSG00000141696","Male_Stomach",33.203181,"Male_Placenta",8.033845,4.13291282069794,"P3H4","chr17","protein_coding","prolyl 3-hydroxylase family member 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:16946]"
"648","ENSG00000141756","Male_Stomach",157.18578,"Male_Placenta",29.48266,5.33146534267939,"FKBP10","chr17","protein_coding","FKBP prolyl isomerase 10 [Source:HGNC Symbol;Acc:HGNC:18169]"
"649","ENSG00000005102","Male_Stomach",10.3882881,"Male_Placenta",0.1208571,85.9551329628131,"MEOX1","chr17","protein_coding","mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013]"
"650","ENSG00000161664","Male_Stomach",2.6421397,"Male_Placenta",0.2314081,11.4176629945106,"ASB16","chr17","protein_coding","ankyrin repeat and SOCS box containing 16 [Source:HGNC Symbol;Acc:HGNC:19768]"
"651","ENSG00000198933","Male_Stomach",20.25189,"Male_Placenta",5.830516,3.47343013894482,"TBKBP1","chr17","protein_coding","TBK1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:30140]"
"652","ENSG00000006283","Male_Stomach",29.370789,"Male_Placenta",0.400572,73.322121865732,"CACNA1G","chr17","protein_coding","calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]"
"653","ENSG00000154258","Male_Stomach",30.799368,"Male_Placenta",6.580085,4.68069455029836,"ABCA9","chr17","protein_coding","ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]"
"654","ENSG00000069188","Male_Stomach",23.44266,"Male_Placenta",7.69806,3.04526854817967,"SDK2","chr17","protein_coding","sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]"
"655","ENSG00000141540","Male_Stomach",29.323172,"Male_Placenta",9.374674,3.12791378132189,"TTYH2","chr17","protein_coding","tweety family member 2 [Source:HGNC Symbol;Acc:HGNC:13877]"
"656","ENSG00000187997","Male_Stomach",1.706851,"Male_Placenta",0.1461,11.682758384668,"C17orf99","chr17","protein_coding","chromosome 17 open reading frame 99 [Source:HGNC Symbol;Acc:HGNC:34490]"
"657","ENSG00000167900","Male_Stomach",26.284807,"Male_Placenta",4.089428,6.42750208586629,"TK1","chr17","protein_coding","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"658","ENSG00000173894","Male_Stomach",28.020509,"Male_Placenta",3.778078,7.41660415692847,"CBX2","chr17","protein_coding","chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]"
"659","ENSG00000266074","Male_Stomach",39.225966,"Male_Placenta",7.480778,5.24356771448103,"BAHCC1","chr17","protein_coding","BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279]"
"660","ENSG00000079101","Male_Stomach",1.110607,"Male_Placenta",0.2507736,4.4287237572057,"CLUL1","chr18","protein_coding","clusterin like 1 [Source:HGNC Symbol;Acc:HGNC:2096]"
"661","ENSG00000154040","Male_Stomach",2.1021146,"Male_Placenta",0.5905475,3.55960291085814,"CABYR","chr18","protein_coding","calcium binding tyrosine phosphorylation regulated [Source:HGNC Symbol;Acc:HGNC:15569]"
