"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type","description"
"141","ENSG00000133739","Heart",15.291099,"Placenta",4.409141,3.46804490942794,"LRRCC1","chr8","protein_coding","leucine rich repeat and coiled-coil centrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:29373]"
"142","ENSG00000180543","Heart",36.723976,"Placenta",7.902526,4.64711865547801,"TSPYL5","chr8","protein_coding","TSPY like 5 [Source:HGNC Symbol;Acc:HGNC:29367]"
"143","ENSG00000164919","Heart",824.14525,"Placenta",50.43211,16.3416769593816,"COX6C","chr8","protein_coding","cytochrome c oxidase subunit 6C [Source:HGNC Symbol;Acc:HGNC:2285]"
"144","ENSG00000147669","Heart",65.4008,"Placenta",15.10602,4.32945276121705,"POLR2K","chr8","protein_coding","RNA polymerase II, I and III subunit K [Source:HGNC Symbol;Acc:HGNC:9198]"
"145","ENSG00000104490","Heart",28.175995,"Placenta",8.870179,3.17648550271646,"NCALD","chr8","protein_coding","neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655]"
"146","ENSG00000164758","Heart",18.799725,"Placenta",4.231008,4.4433205987793,"MED30","chr8","protein_coding","mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032]"
"147","ENSG00000136982","Heart",8.05074,"Placenta",2.107143,3.8206899104617,"DSCC1","chr8","protein_coding","DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453]"
"148","ENSG00000170961","Heart",16.4106,"Placenta",1.819692,9.0183393673215,"HAS2","chr8","protein_coding","hyaluronan synthase 2 [Source:HGNC Symbol;Acc:HGNC:4819]"
"149","ENSG00000147804","Heart",2.8682182,"Placenta",0.6435988,4.4565313049061,"SLC39A4","chr8","protein_coding","solute carrier family 39 member 4 [Source:HGNC Symbol;Acc:HGNC:17129]"
"150","ENSG00000178031","Heart",57.753108,"Placenta",5.529035,10.4454227546036,"ADAMTSL1","chr9","protein_coding","ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]"
"151","ENSG00000137154","Heart",1455.5138,"Placenta",336.5903,4.32428920263002,"RPS6","chr9","protein_coding","ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]"
"152","ENSG00000107105","Heart",4.16638163,"Placenta",0.00565732,736.458540439643,"ELAVL2","chr9","protein_coding","ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]"
"153","ENSG00000137077","Heart",38.9264061,"Placenta",0.0419656,927.57892416646,"CCL21","chr9","protein_coding","C-C motif chemokine ligand 21 [Source:HGNC Symbol;Acc:HGNC:10620]"
"154","ENSG00000137124","Heart",17.777586,"Placenta",4.476752,3.97109020111009,"ALDH1B1","chr9","protein_coding","aldehyde dehydrogenase 1 family member B1 [Source:HGNC Symbol;Acc:HGNC:407]"
"155","ENSG00000135069","Heart",10.837911,"Placenta",1.194279,9.07485688017624,"PSAT1","chr9","protein_coding","phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]"
"156","ENSG00000106809","Heart",188.583151,"Placenta",1.616592,116.65475951879,"OGN","chr9","protein_coding","osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]"
"157","ENSG00000198785","Heart",1.0421667,"Placenta",0.2539167,4.10436454159967,"GRIN3A","chr9","protein_coding","glutamate ionotropic receptor NMDA type subunit 3A [Source:HGNC Symbol;Acc:HGNC:16767]"
"158","ENSG00000106701","Heart",13.966336,"Placenta",4.522391,3.08826370829059,"FSD1L","chr9","protein_coding","fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753]"
"159","ENSG00000136810","Heart",292.18722,"Placenta",36.50205,8.00467973716545,"TXN","chr9","protein_coding","thioredoxin [Source:HGNC Symbol;Acc:HGNC:12435]"
"160","ENSG00000165185","Heart",13.76986,"Placenta",4.48598,3.06953218694689,"KIAA1958","chr9","protein_coding","KIAA1958 [Source:HGNC Symbol;Acc:HGNC:23427]"
"161","ENSG00000157657","Heart",48.889297,"Placenta",8.564821,5.70815163562671,"ZNF618","chr9","protein_coding","zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]"
"162","ENSG00000171159","Heart",23.551874,"Placenta",4.537434,5.1905711465996,"C9orf16","chr9","protein_coding","chromosome 9 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:17823]"
"163","ENSG00000095777","Heart",2.10272211,"Placenta",0.04929625,42.6548086314882,"MYO3A","chr10","protein_coding","myosin IIIA [Source:HGNC Symbol;Acc:HGNC:7601]"
"164","ENSG00000107562","Heart",176.85197,"Placenta",5.06453,34.9197200924864,"CXCL12","chr10","protein_coding","C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]"
"165","ENSG00000204147","Heart",5.311884,"Placenta",1.372816,3.86933427349332,"ASAH2B","chr10","protein_coding","N-acylsphingosine amidohydrolase 2B [Source:HGNC Symbol;Acc:HGNC:23456]"
"166","ENSG00000150275","Heart",1.65165401,"Placenta",0.03928138,42.0467409749861,"PCDH15","chr10","protein_coding","protocadherin related 15 [Source:HGNC Symbol;Acc:HGNC:14674]"
"167","ENSG00000197467","Heart",15.413046,"Placenta",1.047967,14.7075680818194,"COL13A1","chr10","protein_coding","collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]"
"168","ENSG00000107736","Heart",10.572841,"Placenta",2.111129,5.00814540466262,"CDH23","chr10","protein_coding","cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]"
"169","ENSG00000165655","Heart",20.700106,"Placenta",1.692734,12.2288002722223,"ZNF503","chr10","protein_coding","zinc finger protein 503 [Source:HGNC Symbol;Acc:HGNC:23589]"
"170","ENSG00000138326","Heart",1224.1882,"Placenta",273.1633,4.48152515363521,"RPS24","chr10","protein_coding","ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:10411]"
"171","ENSG00000148680","Heart",1.516379,"Placenta",0.4972675,3.04942309722634,"HTR7","chr10","protein_coding","5-hydroxytryptamine receptor 7 [Source:HGNC Symbol;Acc:HGNC:5302]"
"172","ENSG00000187122","Heart",2.767062,"Placenta",0.452722,6.11205552193178,"SLIT1","chr10","protein_coding","slit guidance ligand 1 [Source:HGNC Symbol;Acc:HGNC:11085]"
"173","ENSG00000107821","Heart",10.827427,"Placenta",1.807568,5.99005237977216,"KAZALD1","chr10","protein_coding","Kazal type serine peptidase inhibitor domain 1 [Source:HGNC Symbol;Acc:HGNC:25460]"
"174","ENSG00000156395","Heart",3.25473079,"Placenta",0.01207626,269.514799283884,"SORCS3","chr10","protein_coding","sortilin related VPS10 domain containing receptor 3 [Source:HGNC Symbol;Acc:HGNC:16699]"
"175","ENSG00000148700","Heart",303.33578,"Placenta",64.44404,4.70696405749857,"ADD3","chr10","protein_coding","adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]"
"176","ENSG00000165863","Heart",1.74623738,"Placenta",0.07784243,22.4329762059072,"C10orf82","chr10","protein_coding","chromosome 10 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:28500]"
"177","ENSG00000170430","Heart",24.608962,"Placenta",5.066341,4.857344185873,"MGMT","chr10","protein_coding","O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059]"
"178","ENSG00000182272","Heart",15.51391634,"Placenta",0.08180658,189.641424198396,"B4GALNT4","chr11","protein_coding","beta-1,4-N-acetyl-galactosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:26315]"
"179","ENSG00000177600","Heart",1048.8167,"Placenta",120.9373,8.6724004918251,"RPLP2","chr11","protein_coding","ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]"
"180","ENSG00000149050","Heart",4.9303759,"Placenta",0.7252898,6.79780123751913,"ZNF214","chr11","protein_coding","zinc finger protein 214 [Source:HGNC Symbol;Acc:HGNC:13006]"
"181","ENSG00000166441","Heart",1299.8266,"Placenta",240.2557,5.41018007064973,"RPL27A","chr11","protein_coding","ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329]"
"182","ENSG00000110700","Heart",1033.6046,"Placenta",152.8018,6.76434832573962,"RPS13","chr11","protein_coding","ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]"
"183","ENSG00000204922","Heart",19.273334,"Placenta",4.196606,4.59260030605685,"UQCC3","chr11","protein_coding","ubiquinol-cytochrome c reductase complex assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:34399]"
"184","ENSG00000168060","Heart",5.5005541,"Placenta",0.5343342,10.2942205458681,"NAALADL1","chr11","protein_coding","N-acetylated alpha-linked acidic dipeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23536]"
"185","ENSG00000172803","Heart",2.1573404,"Placenta",0.6381148,3.38080295269754,"SNX32","chr11","protein_coding","sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]"
"186","ENSG00000174807","Heart",35.408882,"Placenta",9.251469,3.82737941401522,"CD248","chr11","protein_coding","CD248 molecule [Source:HGNC Symbol;Acc:HGNC:18219]"
"187","ENSG00000179240","Heart",6.555892,"Placenta",1.427873,4.59136912036295,"GVQW3","chr11","protein_coding","GVQW motif containing 3 [Source:HGNC Symbol;Acc:HGNC:51239]"
"188","ENSG00000149260","Heart",15.209256,"Placenta",1.575282,9.65494178185239,"CAPN5","chr11","protein_coding","calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]"
"189","ENSG00000149256","Heart",17.616047,"Placenta",1.955404,9.00890404233601,"TENM4","chr11","protein_coding","teneurin transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:29945]"
"190","ENSG00000150672","Heart",21.062613,"Placenta",4.509571,4.67064672005386,"DLG2","chr11","protein_coding","discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]"
"191","ENSG00000165323","Heart",12.170768,"Placenta",2.021877,6.0195392696984,"FAT3","chr11","protein_coding","FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]"
"192","ENSG00000150316","Heart",137.81676,"Placenta",34.84472,3.95516910453004,"CWC15","chr11","protein_coding","CWC15 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:26939]"
"193","ENSG00000186280","Heart",1.4673002,"Placenta",0.4880846,3.00624154091319,"KDM4D","chr11","protein_coding","lysine demethylase 4D [Source:HGNC Symbol;Acc:HGNC:25498]"
"194","ENSG00000177103","Heart",2.1424835,"Placenta",0.4862984,4.40569720155361,"DSCAML1","chr11","protein_coding","DS cell adhesion molecule like 1 [Source:HGNC Symbol;Acc:HGNC:14656]"
"195","ENSG00000184232","Heart",29.450407,"Placenta",2.834344,10.390554922056,"OAF","chr11","protein_coding","out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]"
"196","ENSG00000183150","Heart",1.5846117,"Placenta",0.1379367,11.4879629569215,"GPR19","chr12","protein_coding","G protein-coupled receptor 19 [Source:HGNC Symbol;Acc:HGNC:4473]"
"197","ENSG00000182993","Heart",2.7442201,"Placenta",0.6191068,4.43254717925889,"C12orf60","chr12","protein_coding","chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:HGNC:28726]"
"198","ENSG00000008394","Heart",11.711993,"Placenta",0.7231008,16.1969022852692,"MGST1","chr12","protein_coding","microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]"
"199","ENSG00000139168","Heart",148.16375,"Placenta",18.28093,8.10482562976829,"ZCRB1","chr12","protein_coding","zinc finger CCHC-type and RNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:29620]"
"200","ENSG00000184613","Heart",17.7333499,"Placenta",0.3869515,45.8283529072765,"NELL2","chr12","protein_coding","neural EGFL like 2 [Source:HGNC Symbol;Acc:HGNC:7751]"
"201","ENSG00000172602","Heart",1.1279561,"Placenta",0.2039045,5.53178620383562,"RND1","chr12","protein_coding","Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]"
"202","ENSG00000123352","Heart",39.07423,"Placenta",10.00807,3.9042722522924,"SPATS2","chr12","protein_coding","spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]"
"203","ENSG00000110881","Heart",7.2201534,"Placenta",0.5080652,14.2110764523923,"ASIC1","chr12","protein_coding","acid sensing ion channel subunit 1 [Source:HGNC Symbol;Acc:HGNC:100]"
"204","ENSG00000133640","Heart",1.23716574,"Placenta",0.08162203,15.1572527661956,"LRRIQ1","chr12","protein_coding","leucine rich repeats and IQ motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25708]"
"205","ENSG00000196091","Heart",0.05565762,"Placenta",0.01767168,3.14953756518905,"MYBPC1","chr12","protein_coding","myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]"
"206","ENSG00000075035","Heart",1.781942,"Placenta",0.2170885,8.20836663388434,"WSCD2","chr12","protein_coding","WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]"
"207","ENSG00000183160","Heart",11.40566,"Placenta",2.23858,5.09504239294553,"TMEM119","chr12","protein_coding","transmembrane protein 119 [Source:HGNC Symbol;Acc:HGNC:27884]"
"208","ENSG00000135144","Heart",2.5628671,"Placenta",0.3655591,7.01081466717693,"DTX1","chr12","protein_coding","deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]"
"209","ENSG00000151952","Heart",1.004239356,"Placenta",0.002557931,392.598297608497,"TMEM132D","chr12","protein_coding","transmembrane protein 132D [Source:HGNC Symbol;Acc:HGNC:29411]"
"210","ENSG00000182870","Heart",2.04025183,"Placenta",0.04104775,49.7043523701055,"GALNT9","chr12","protein_coding","polypeptide N-acetylgalactosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4131]"
"211","ENSG00000172458","Heart",4.7928858,"Placenta",0.3017904,15.881505177103,"IL17D","chr13","protein_coding","interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]"
"212","ENSG00000120658","Heart",16.620011,"Placenta",5.257011,3.16149443096086,"ENOX1","chr13","protein_coding","ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]"
"213","ENSG00000123179","Heart",18.94087,"Placenta",4.33394,4.37035814985902,"EBPL","chr13","protein_coding","EBP like [Source:HGNC Symbol;Acc:HGNC:18061]"
"214","ENSG00000188243","Heart",230.20521,"Placenta",11.22943,20.5001687529999,"COMMD6","chr13","protein_coding","COMM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24015]"
"215","ENSG00000102466","Heart",4.287463,"Placenta",0.285117,15.0375565118881,"FGF14","chr13","protein_coding","fibroblast growth factor 14 [Source:HGNC Symbol;Acc:HGNC:3671]"
"216","ENSG00000166091","Heart",2.4309791,"Placenta",0.2610876,9.31097110701542,"CMTM5","chr14","protein_coding","CKLF like MARVEL transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19176]"
"217","ENSG00000139910","Heart",26.44904725,"Placenta",0.01108901,2385.1585714144,"NOVA1","chr14","protein_coding","NOVA alternative splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:7886]"
"218","ENSG00000183032","Heart",1.2936174,"Placenta",0.2174266,5.94967405092109,"SLC25A21","chr14","protein_coding","solute carrier family 25 member 21 [Source:HGNC Symbol;Acc:HGNC:14411]"
"219","ENSG00000126785","Heart",28.82347,"Placenta",7.469294,3.85892830031861,"RHOJ","chr14","protein_coding","ras homolog family member J [Source:HGNC Symbol;Acc:HGNC:688]"
"220","ENSG00000100678","Heart",2.558828,"Placenta",0.2702011,9.47008727943743,"SLC8A3","chr14","protein_coding","solute carrier family 8 member A3 [Source:HGNC Symbol;Acc:HGNC:11070]"
"221","ENSG00000119705","Heart",156.85703,"Placenta",11.80866,13.283220111342,"SLIRP","chr14","protein_coding","SRA stem-loop interacting RNA binding protein [Source:HGNC Symbol;Acc:HGNC:20495]"
"222","ENSG00000042317","Heart",16.03273,"Placenta",4.18647,3.8296536222641,"SPATA7","chr14","protein_coding","spermatogenesis associated 7 [Source:HGNC Symbol;Acc:HGNC:20423]"
"223","ENSG00000227051","Heart",12.579736,"Placenta",2.342766,5.36960840305861,"C14orf132","chr14","protein_coding","chromosome 14 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:20346]"
"224","ENSG00000273173","Heart",1.7342414,"Placenta",0.4330349,4.00485365036398,"SNURF","chr15","protein_coding","SNRPN upstream reading frame [Source:HGNC Symbol;Acc:HGNC:11171]"
"225","ENSG00000034053","Heart",2.1032754,"Placenta",0.3647649,5.7661123644298,"APBA2","chr15","protein_coding","amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]"
"226","ENSG00000166922","Heart",3.28190773,"Placenta",0.08445532,38.8596920833406,"SCG5","chr15","protein_coding","secretogranin V [Source:HGNC Symbol;Acc:HGNC:10816]"
"227","ENSG00000137825","Heart",2.1690135,"Placenta",0.2655647,8.16755201274868,"ITPKA","chr15","protein_coding","inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]"
"228","ENSG00000185634","Heart",2.5750675,"Placenta",0.5782854,4.45293534991546,"SHC4","chr15","protein_coding","SHC adaptor protein 4 [Source:HGNC Symbol;Acc:HGNC:16743]"
"229","ENSG00000255302","Heart",297.70474,"Placenta",71.64485,4.15528457383887,"EID1","chr15","protein_coding","EP300 interacting inhibitor of differentiation 1 [Source:HGNC Symbol;Acc:HGNC:1191]"
"230","ENSG00000261652","Heart",3.35429147,"Placenta",0.06560111,51.1316267361939,"C15orf65","chr15","protein_coding","chromosome 15 open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:44654]"
"231","ENSG00000138587","Heart",11.0660201,"Placenta",0.9156789,12.0850443315883,"MNS1","chr15","protein_coding","meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]"
"232","ENSG00000205502","Heart",2.572565,"Placenta",0.8193809,3.13964482208458,"C2CD4B","chr15","protein_coding","C2 calcium dependent domain containing 4B [Source:HGNC Symbol;Acc:HGNC:33628]"
"233","ENSG00000075131","Heart",10.59939,"Placenta",2.594975,4.08458270310889,"TIPIN","chr15","protein_coding","TIMELESS interacting protein [Source:HGNC Symbol;Acc:HGNC:30750]"
"234","ENSG00000183496","Heart",14.693273,"Placenta",3.004355,4.8906580613809,"MEX3B","chr15","protein_coding","mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]"
"235","ENSG00000005513","Heart",11.6096525,"Placenta",0.6967141,16.6634384175661,"SOX8","chr16","protein_coding","SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203]"
"236","ENSG00000183971","Heart",1.9017846,"Placenta",0.3696705,5.14453979963238,"NPW","chr16","protein_coding","neuropeptide W [Source:HGNC Symbol;Acc:HGNC:30509]"
"237","ENSG00000103363","Heart",157.94021,"Placenta",36.61574,4.31345126440159,"ELOB","chr16","protein_coding","elongin B [Source:HGNC Symbol;Acc:HGNC:11619]"
"238","ENSG00000162076","Heart",12.539908,"Placenta",4.047113,3.09848230084013,"FLYWCH2","chr16","protein_coding","FLYWCH family member 2 [Source:HGNC Symbol;Acc:HGNC:25178]"
"239","ENSG00000103145","Heart",25.121349,"Placenta",6.781349,3.70447664616583,"HCFC1R1","chr16","protein_coding","host cell factor C1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:21198]"
"240","ENSG00000134419","Heart",187.01497,"Placenta",52.06802,3.59174345404338,"RPS15A","chr16","protein_coding","ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]"
"241","ENSG00000174938","Heart",14.589426,"Placenta",2.156867,6.76417507430917,"SEZ6L2","chr16","protein_coding","seizure related 6 homolog like 2 [Source:HGNC Symbol;Acc:HGNC:30844]"
"242","ENSG00000179965","Heart",5.736384,"Placenta",1.3509,4.24634243837442,"ZNF771","chr16","protein_coding","zinc finger protein 771 [Source:HGNC Symbol;Acc:HGNC:29653]"
"243","ENSG00000087245","Heart",230.79405,"Placenta",60.22814,3.83199697018703,"MMP2","chr16","protein_coding","matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]"
"244","ENSG00000157368","Heart",1.4320636,"Placenta",0.2033293,7.04307544461128,"IL34","chr16","protein_coding","interleukin 34 [Source:HGNC Symbol;Acc:HGNC:28529]"
"245","ENSG00000171724","Heart",12.3002507,"Placenta",0.9239956,13.3120230226205,"VAT1L","chr16","protein_coding","vesicle amine transport 1 like [Source:HGNC Symbol;Acc:HGNC:29315]"
"246","ENSG00000135698","Heart",27.1271,"Placenta",8.609727,3.15075030834311,"MPHOSPH6","chr16","protein_coding","M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]"
"247","ENSG00000167515","Heart",51.88563,"Placenta",10.25786,5.05813395776507,"TRAPPC2L","chr16","protein_coding","trafficking protein particle complex 2 like [Source:HGNC Symbol;Acc:HGNC:30887]"
"248","ENSG00000083457","Heart",30.750065,"Placenta",4.045084,7.60183595692945,"ITGAE","chr17","protein_coding","integrin subunit alpha E [Source:HGNC Symbol;Acc:HGNC:6147]"
"249","ENSG00000256806","Heart",2.9571926,"Placenta",0.4110569,7.19411984082982,"C17orf100","chr17","protein_coding","chromosome 17 open reading frame 100 [Source:HGNC Symbol;Acc:HGNC:34494]"
